source,term_name,term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
GO:BP,regulation of catalytic activity,GO:0050790,FALSE,2.1319E-05,4.671232372,1840,54,20,21110,"BCL2,MET,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,NOTCH1,CCNG1,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,KLF4,KDR,IL1B"
GO:BP,regulation of DNA-templated transcription,GO:0006355,FALSE,2.26202E-05,4.645503068,3455,54,27,21110,"CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CXCL10,TGFB1,SIRT2,PER1,FOXP3,IL1B,PPARA"
GO:BP,regulation of nucleic acid-templated transcription,GO:1903506,FALSE,2.29111E-05,4.639953676,3457,54,27,21110,"CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CXCL10,TGFB1,SIRT2,PER1,FOXP3,IL1B,PPARA"
GO:BP,organic cyclic compound biosynthetic process,GO:1901362,FALSE,2.51698E-05,4.59911957,4287,54,30,21110,"CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,XRN2,HPRT1,CDKN2A,VEGFA,STAT3,KLF4,CXCL10,TGFB1,SIRT2,PER1,FOXP3,IL1B,PPARA"
GO:BP,regulation of response to stimulus,GO:0048583,FALSE,2.60696E-05,4.583865345,4013,54,29,21110,"BCL2,MET,CDK4,PDCD4,CCND3,PTEN,SIRT1,NOTCH1,ADAM17,BCL2L2,PEA15,BMP7,CD34,BAX,CDKN2A,VEGFA,MMP9,STAT3,KLF4,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,FOXP3,KDR,IL1B,PPARA,KRAS"
GO:BP,regulation of RNA biosynthetic process,GO:2001141,FALSE,2.65199E-05,4.576427885,3480,54,27,21110,"CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CXCL10,TGFB1,SIRT2,PER1,FOXP3,IL1B,PPARA"
GO:BP,epithelial tube morphogenesis,GO:0060562,FALSE,2.66212E-05,4.57477311,339,54,10,21110,"BCL2,MET,MYCN,NOTCH1,BMP7,VEGFA,CXCL10,TGFB1,KDR,KRAS"
GO:BP,regulation of DNA-binding transcription factor activity,GO:0051090,FALSE,2.71964E-05,4.565489202,443,54,11,21110,"PTEN,SIRT1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,TGFB1,FOXP3,IL1B"
GO:BP,regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0000079,FALSE,2.76238E-05,4.558715797,111,54,7,21110,"CCND3,CDC25A,PTEN,CCNE1,CCNG1,ADAM17,CDKN2A"
GO:BP,regulation of cyclin-dependent protein kinase activity,GO:1904029,FALSE,3.32707E-05,4.477937699,114,54,7,21110,"CCND3,CDC25A,PTEN,CCNE1,CCNG1,ADAM17,CDKN2A"
GO:BP,response to radiation,GO:0009314,FALSE,3.57904E-05,4.446233474,455,54,11,21110,"BCL2,CDC25A,SIRT1,BAX,MMP2,MMP9,CXCL10,TGFB1,PER1,FOXP3,KRAS"
GO:BP,camera-type eye development,GO:0043010,FALSE,3.7011E-05,4.431668986,351,54,10,21110,"NOTCH1,BMP7,VIM,XRN2,BAX,VEGFA,STAT3,KLF4,TGFB1,KDR"
GO:BP,negative regulation of molecular function,GO:0044092,FALSE,3.93354E-05,4.405216725,1001,54,15,21110,"MET,PDCD4,PTEN,SIRT1,NOTCH1,E2F1,BMP7,BAX,CDKN2A,VEGFA,MMP9,KLF4,FOXP3,IL1B,PPARA"
GO:BP,locomotion,GO:0040011,FALSE,5.43699E-05,4.264641713,1365,54,17,21110,"CDH1,BCL2,MET,PTEN,SIRT1,NOTCH1,ADAM17,BMP7,MMP2,VEGFA,MMP9,STAT3,KLF4,CXCL10,TGFB1,KDR,IL1B"
GO:BP,response to hormone,GO:0009725,FALSE,5.7415E-05,4.240974283,875,54,14,21110,"BCL2,CDK4,CCND3,SIRT1,BTG2,NOTCH1,BMP7,MMP2,STAT3,CYBB,TGFB1,PER1,IL1B,PPARA"
GO:BP,negative regulation of cell-cell adhesion,GO:0022408,FALSE,5.88857E-05,4.229990274,191,54,8,21110,"CDH1,NOTCH1,CDKN2A,VEGFA,KLF4,TGFB1,FOXP3,PPARA"
GO:BP,sensory organ development,GO:0007423,FALSE,6.0959E-05,4.214962172,601,54,12,21110,"BCL2,MYCN,NOTCH1,BMP7,VIM,XRN2,BAX,VEGFA,STAT3,KLF4,TGFB1,KDR"
GO:BP,negative regulation of gene expression,GO:0010629,FALSE,6.68731E-05,4.174748826,1570,54,18,21110,"PDCD4,MYCN,SIRT1,BTG2,NOTCH1,E2F1,VIM,XRN2,CD34,VEGFA,ELAVL4,STAT3,KLF4,TGFB1,SIRT2,FOXP3,KDR,PPARA"
GO:BP,regulation of transport,GO:0051049,FALSE,7.07523E-05,4.150259395,1771,54,19,21110,"CDH1,GRM7,BCL2,RAB21,PTEN,SIRT1,NOTCH1,PEA15,BAX,CDKN2A,VEGFA,MMP9,KCNH1,CYBB,CXCL10,TGFB1,PER1,IL1B,PPARA"
GO:BP,regulation of epithelial cell proliferation,GO:0050678,FALSE,7.08123E-05,4.149891065,376,54,10,21110,"CDK4,MYCN,SIRT1,NOTCH1,ADAM17,BAX,VEGFA,STAT3,TGFB1,KDR"
GO:BP,leukocyte differentiation,GO:0002521,FALSE,7.17607E-05,4.144113042,610,54,12,21110,"BCL2,MYB,SIRT1,ADAM17,BAX,CDKN2A,VEGFA,MMP9,STAT3,TGFB1,FOXP3,IL1B"
GO:BP,protein kinase B signaling,GO:0043491,FALSE,7.19836E-05,4.142766593,196,54,8,21110,"MET,PTEN,SIRT1,VEGFA,SIRT2,KDR,IL1B,PPARA"
GO:BP,regulation of protein kinase activity,GO:0045859,FALSE,8.13186E-05,4.089810163,617,54,12,21110,"PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,CDKN2A,VEGFA,IL1B"
GO:BP,sexual reproduction,GO:0019953,FALSE,8.19272E-05,4.086571998,1058,54,15,21110,"BCL2,CDC25A,CCNE1,SIRT1,NOTCH1,BCL2L2,E2F1,XRN2,BAX,MMP2,STAT3,TGFB1,SIRT2,EIF5A2,STAU1"
GO:BP,muscle cell differentiation,GO:0042692,FALSE,8.62951E-05,4.064013974,384,54,10,21110,"BCL2,PDCD4,SIRT1,NOTCH1,VEGFA,KCNH1,CXCL10,TGFB1,PPARA,KRAS"
GO:BP,regulation of signaling,GO:0023051,FALSE,8.82837E-05,4.054119572,3413,54,26,21110,"CDH1,GRM7,BCL2,MET,CDK4,PDCD4,CCND3,PTEN,SIRT1,NOTCH1,ADAM17,BCL2L2,PEA15,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,MAP3K14,PER1,STAU1,KDR,IL1B,PPARA,KRAS"
GO:BP,regulation of angiogenesis,GO:0045765,FALSE,9.07969E-05,4.041928883,287,54,9,21110,"SIRT1,CD34,VEGFA,STAT3,KLF4,CYBB,CXCL10,KDR,IL1B"
GO:BP,regulation of cell communication,GO:0010646,FALSE,9.38693E-05,4.027476507,3423,54,26,21110,"CDH1,GRM7,BCL2,MET,CDK4,PDCD4,CCND3,PTEN,SIRT1,NOTCH1,ADAM17,BCL2L2,PEA15,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,MAP3K14,PER1,STAU1,KDR,IL1B,PPARA,KRAS"
GO:BP,organonitrogen compound metabolic process,GO:1901564,FALSE,9.64245E-05,4.015812462,6441,54,36,21110,"CDH1,BCL2,MET,CDK4,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,BTG2,NOTCH1,CCNG1,GTF2B,ADAM17,BMP7,VIM,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,TGFB1,SIRT2,MAP3K14,PER1,EIF5A2,FOXP3,KDR,IL1B,PPARA,KRAS"
GO:BP,regulation of vasculature development,GO:1901342,FALSE,0.000102229,3.990423858,291,54,9,21110,"SIRT1,CD34,VEGFA,STAT3,KLF4,CYBB,CXCL10,KDR,IL1B"
GO:BP,animal organ morphogenesis,GO:0009887,FALSE,0.000102317,3.990051183,1076,54,15,21110,"BCL2,PDCD4,MYCN,PTEN,NOTCH1,BMP7,CD34,BAX,MMP2,VEGFA,STAT3,TGFB1,KDR,PPARA,KRAS"
GO:BP,transmembrane receptor protein tyrosine kinase signaling pathway,GO:0007169,FALSE,0.000105747,3.975731347,632,54,12,21110,"MET,CDK4,CCND3,SIRT1,ADAM17,MMP2,VEGFA,MMP9,STAT3,SIRT2,KDR,IL1B"
GO:BP,regulation of response to stress,GO:0080134,FALSE,0.000116592,3.933329923,1438,54,17,21110,"BCL2,MET,PDCD4,PTEN,SIRT1,BMP7,CD34,BAX,CDKN2A,VEGFA,MMP9,KLF4,SIRT2,PER1,FOXP3,IL1B,PPARA"
GO:BP,negative regulation of intracellular signal transduction,GO:1902532,FALSE,0.000131631,3.880640983,517,54,11,21110,"BCL2,MET,PDCD4,PTEN,SIRT1,BCL2L2,BMP7,MMP9,PER1,IL1B,PPARA"
GO:BP,positive regulation of epithelial cell proliferation,GO:0050679,FALSE,0.000132175,3.878851002,212,54,8,21110,"MYCN,SIRT1,NOTCH1,ADAM17,VEGFA,STAT3,TGFB1,KDR"
GO:BP,cellular response to interleukin-17,GO:0097398,FALSE,0.000141697,3.84864027,16,54,4,21110,"NOTCH1,STAT3,CXCL10,IL1B"
GO:BP,forebrain development,GO:0030900,FALSE,0.000142044,3.847577445,405,54,10,21110,"CDH1,PTEN,BTG2,NOTCH1,E2F1,XRN2,BAX,HPRT1,ELAVL4,KRAS"
GO:BP,epithelial cell development,GO:0002064,FALSE,0.000152686,3.816201563,216,54,8,21110,"MET,NOTCH1,VIM,VEGFA,TGFB1,FOXP3,KDR,IL1B"
GO:BP,negative regulation of neuron death,GO:1901215,FALSE,0.000158222,3.800733497,217,54,8,21110,"BCL2,SIRT1,BTG2,CD34,BAX,KDR,PPARA,KRAS"
GO:BP,endothelial cell migration,GO:0043542,FALSE,0.000158222,3.800733497,217,54,8,21110,"MET,SIRT1,NOTCH1,ADAM17,VEGFA,KLF4,S100P,KDR"
GO:BP,reproductive structure development,GO:0048608,FALSE,0.000161511,3.791798415,307,54,9,21110,"BCL2,SIRT1,NOTCH1,BCL2L2,BMP7,BAX,MMP2,VEGFA,KDR"
GO:BP,astrocyte differentiation,GO:0048708,FALSE,0.00016422,3.784572902,85,54,6,21110,"MYCN,NOTCH1,VIM,STAT3,IL1B,KRAS"
GO:BP,angiogenesis,GO:0001525,FALSE,0.00016921,3.771572722,530,54,11,21110,"SIRT1,NOTCH1,CD34,MMP2,VEGFA,STAT3,KLF4,CYBB,CXCL10,KDR,IL1B"
GO:BP,cellular response to organonitrogen compound,GO:0071417,FALSE,0.000175219,3.75641855,662,54,12,21110,"CDH1,CDK4,CCND3,SIRT1,BCL2L2,VIM,MMP2,STAT3,CYBB,TGFB1,SIRT2,IL1B"
GO:BP,reproductive system development,GO:0061458,FALSE,0.000180346,3.74389309,311,54,9,21110,"BCL2,SIRT1,NOTCH1,BCL2L2,BMP7,BAX,MMP2,VEGFA,KDR"
GO:BP,muscle structure development,GO:0061061,FALSE,0.000181052,3.742196882,664,54,12,21110,"BCL2,PDCD4,SIRT1,BTG2,NOTCH1,VEGFA,KCNH1,CXCL10,TGFB1,SIRT2,PPARA,KRAS"
GO:BP,response to interleukin-17,GO:0097396,FALSE,0.000184945,3.73295816,17,54,4,21110,"NOTCH1,STAT3,CXCL10,IL1B"
GO:BP,positive regulation of protein modification process,GO:0031401,FALSE,0.00020378,3.690839102,969,54,14,21110,"BCL2,CCND3,PTEN,SIRT1,ADAM17,BMP7,CDKN2A,VEGFA,MMP9,TGFB1,FOXP3,KDR,IL1B,KRAS"
GO:BP,regulation of blood vessel endothelial cell migration,GO:0043535,FALSE,0.000216501,3.664539437,89,54,6,21110,"SIRT1,NOTCH1,ADAM17,VEGFA,KLF4,KDR"
GO:BP,regulation of localization,GO:0032879,FALSE,0.000221315,3.654989322,2115,54,20,21110,"CDH1,GRM7,BCL2,RAB21,PTEN,CCNE1,SIRT1,NOTCH1,PEA15,BAX,CDKN2A,VEGFA,MMP9,KCNH1,CYBB,CXCL10,TGFB1,PER1,IL1B,PPARA"
GO:BP,response to peptide hormone,GO:0043434,FALSE,0.000232461,3.633650327,427,54,10,21110,"CDK4,CCND3,SIRT1,BTG2,BMP7,STAT3,CYBB,TGFB1,IL1B,PPARA"
GO:BP,regulation of developmental growth,GO:0048638,FALSE,0.000248832,3.604094055,323,54,9,21110,"CDH1,BCL2,CDK4,RAB21,PTEN,NOTCH1,VEGFA,STAT3,PPARA"
GO:BP,regulation of epithelial cell differentiation,GO:0030856,FALSE,0.000253853,3.595418538,153,54,7,21110,"MYCN,NOTCH1,BMP7,VEGFA,MMP9,IL1B,KRAS"
GO:BP,positive regulation of cell development,GO:0010720,FALSE,0.000264602,3.577406217,433,54,10,21110,"BCL2,RAB21,NOTCH1,E2F1,VEGFA,TGFB1,SIRT2,FOXP3,IL1B,KRAS"
GO:BP,neuron projection development,GO:0031175,FALSE,0.000265259,3.576330375,990,54,14,21110,"CDH1,GRM7,BCL2,RAB21,PTEN,BTG2,NOTCH1,BMP7,VIM,HPRT1,MMP2,VEGFA,ELAVL4,KLF4"
GO:BP,positive regulation of molecular function,GO:0044093,FALSE,0.000265451,3.576015965,1522,54,17,21110,"BCL2,MET,CCND3,PTEN,SIRT1,GTF2B,ADAM17,BAX,CDKN2A,VEGFA,MMP9,STAT3,KLF4,TGFB1,SIRT2,KDR,IL1B"
GO:BP,catabolic process,GO:0009056,FALSE,0.000281392,3.550688799,2601,54,22,21110,"CDH1,BCL2,MET,CDK4,PTEN,SIRT1,BTG2,NOTCH1,E2F1,VIM,XRN2,BAX,HPRT1,CDKN2A,MMP2,MMP9,ELAVL4,STAT3,SIRT2,KDR,IL1B,PPARA"
GO:BP,regulation of intracellular signal transduction,GO:1902531,FALSE,0.000288433,3.539955541,1728,54,18,21110,"BCL2,MET,PDCD4,PTEN,SIRT1,NOTCH1,BCL2L2,BMP7,BAX,CDKN2A,VEGFA,MMP9,MAP3K14,PER1,KDR,IL1B,PPARA,KRAS"
GO:BP,protein modification process,GO:0036211,FALSE,0.000295263,3.529791691,3617,54,26,21110,"BCL2,MET,CDK4,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,BTG2,CCNG1,GTF2B,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,TGFB1,SIRT2,MAP3K14,PER1,FOXP3,KDR,IL1B,KRAS"
GO:BP,positive regulation of signal transduction,GO:0009967,FALSE,0.000308576,3.510637889,1538,54,17,21110,"MET,PDCD4,PTEN,SIRT1,NOTCH1,ADAM17,PEA15,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,MAP3K14,KDR,IL1B,KRAS"
GO:BP,regulation of cellular response to stress,GO:0080135,FALSE,0.000320499,3.494173727,700,54,12,21110,"BCL2,MET,PDCD4,SIRT1,BMP7,CD34,BAX,CDKN2A,VEGFA,KLF4,PER1,IL1B"
GO:BP,positive regulation of signaling,GO:0023056,FALSE,0.000325747,3.487119568,1742,54,18,21110,"MET,PDCD4,PTEN,SIRT1,NOTCH1,ADAM17,PEA15,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,MAP3K14,STAU1,KDR,IL1B,KRAS"
GO:BP,positive regulation of cell communication,GO:0010647,FALSE,0.000331426,3.479613882,1744,54,18,21110,"MET,PDCD4,PTEN,SIRT1,NOTCH1,ADAM17,PEA15,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,MAP3K14,STAU1,KDR,IL1B,KRAS"
GO:BP,cellular response to nitrogen compound,GO:1901699,FALSE,0.000335614,3.47415959,703,54,12,21110,"CDH1,CDK4,CCND3,SIRT1,BCL2L2,VIM,MMP2,STAT3,CYBB,TGFB1,SIRT2,IL1B"
GO:BP,negative regulation of catabolic process,GO:0009895,FALSE,0.000338974,3.469833654,335,54,9,21110,"BCL2,MET,E2F1,CDKN2A,ELAVL4,STAT3,SIRT2,IL1B,PPARA"
GO:BP,histone deacetylation,GO:0016575,FALSE,0.000362458,3.440742724,97,54,6,21110,"SIRT1,VEGFA,TGFB1,SIRT2,PER1,FOXP3"
GO:BP,post-embryonic animal organ development,GO:0048569,FALSE,0.000374359,3.426711514,20,54,4,21110,"BAX,VEGFA,KLF4,KDR"
GO:BP,response to wounding,GO:0009611,FALSE,0.000390593,3.40827499,576,54,11,21110,"BCL2,PTEN,ADAM17,CD34,BAX,MMP2,VEGFA,KLF4,TGFB1,KDR,PPARA"
GO:BP,cellular response to environmental stimulus,GO:0104004,FALSE,0.000403725,3.393914236,342,54,9,21110,"CDC25A,PTEN,SIRT1,BAX,MMP2,MMP9,TGFB1,MAP3K14,IL1B"
GO:BP,cellular response to abiotic stimulus,GO:0071214,FALSE,0.000403725,3.393914236,342,54,9,21110,"CDC25A,PTEN,SIRT1,BAX,MMP2,MMP9,TGFB1,MAP3K14,IL1B"
GO:BP,cellular response to organic cyclic compound,GO:0071407,FALSE,0.000404369,3.39322241,578,54,11,21110,"CDH1,CDK4,SIRT1,BCL2L2,BMP7,MMP2,TGFB1,SIRT2,PER1,IL1B,PPARA"
GO:BP,regulation of G1/S transition of mitotic cell cycle,GO:2000045,FALSE,0.000425016,3.371595184,165,54,7,21110,"BCL2,CCND3,PTEN,ADAM17,E2F1,CDKN2A,KLF4"
GO:BP,regulation of endothelial cell migration,GO:0010594,FALSE,0.000461334,3.335984753,167,54,7,21110,"MET,SIRT1,NOTCH1,ADAM17,VEGFA,KLF4,KDR"
GO:BP,regulation of endothelial cell chemotaxis,GO:2001026,FALSE,0.000461568,3.335764467,21,54,4,21110,"MET,NOTCH1,VEGFA,KDR"
GO:BP,negative regulation of cellular component organization,GO:0051129,FALSE,0.000467423,3.33029002,725,54,12,21110,"CDH1,MET,PTEN,NOTCH1,BCL2L2,BMP7,VIM,VEGFA,CXCL10,TGFB1,SIRT2,IL1B"
GO:BP,eye morphogenesis,GO:0048592,FALSE,0.000480452,3.318349869,168,54,7,21110,"BCL2,NOTCH1,BMP7,BAX,VEGFA,STAT3,KDR"
GO:BP,response to molecule of bacterial origin,GO:0002237,FALSE,0.000514811,3.28835184,352,54,9,21110,"CDK4,PDCD4,NOTCH1,ADAM17,VIM,CXCL10,SIRT2,FOXP3,IL1B"
GO:BP,regulation of cytokine production,GO:0001817,FALSE,0.00057372,3.241299833,739,54,12,21110,"PDCD4,SIRT1,ADAM17,CD34,STAT3,KLF4,CYBB,TGFB1,PER1,FOXP3,IL1B,PPARA"
GO:BP,female gonad development,GO:0008585,FALSE,0.000581157,3.235706351,105,54,6,21110,"BCL2,SIRT1,BAX,MMP2,VEGFA,KDR"
GO:BP,immune system process,GO:0002376,FALSE,0.000583241,3.234152162,2710,54,22,21110,"BCL2,MYB,CCND3,SIRT1,NOTCH1,ADAM17,VIM,CD34,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,STAT3,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,FOXP3,IL1B"
GO:BP,cytokine production,GO:0001816,FALSE,0.000625535,3.203748228,745,54,12,21110,"PDCD4,SIRT1,ADAM17,CD34,STAT3,KLF4,CYBB,TGFB1,PER1,FOXP3,IL1B,PPARA"
GO:BP,regulation of cell-cell adhesion,GO:0022407,FALSE,0.000633965,3.197934591,476,54,10,21110,"CDH1,NOTCH1,BMP7,CDKN2A,VEGFA,KLF4,TGFB1,FOXP3,IL1B,PPARA"
GO:BP,regulation of smooth muscle cell apoptotic process,GO:0034391,FALSE,0.00068032,3.167286609,23,54,4,21110,"PDCD4,E2F3,SIRT1,CDKN2A"
GO:BP,smooth muscle cell apoptotic process,GO:0034390,FALSE,0.00068032,3.167286609,23,54,4,21110,"PDCD4,E2F3,SIRT1,CDKN2A"
GO:BP,mononuclear cell differentiation,GO:1903131,FALSE,0.00068457,3.164582225,480,54,10,21110,"BCL2,MYB,ADAM17,BAX,CDKN2A,VEGFA,STAT3,TGFB1,FOXP3,IL1B"
GO:BP,development of primary female sexual characteristics,GO:0046545,FALSE,0.000725579,3.139315116,109,54,6,21110,"BCL2,SIRT1,BAX,MMP2,VEGFA,KDR"
GO:BP,negative regulation of signal transduction,GO:0009968,FALSE,0.000731846,3.135580019,1252,54,15,21110,"BCL2,MET,PDCD4,PTEN,SIRT1,NOTCH1,ADAM17,BCL2L2,PEA15,BMP7,BAX,MMP9,PER1,IL1B,PPARA"
GO:BP,positive regulation of response to stimulus,GO:0048584,FALSE,0.000774059,3.111226165,2283,54,20,21110,"BCL2,MET,PDCD4,PTEN,SIRT1,NOTCH1,ADAM17,PEA15,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,CXCL10,MAP3K14,FOXP3,KDR,IL1B,KRAS"
GO:BP,ovarian follicle development,GO:0001541,FALSE,0.000780267,3.107756605,58,54,5,21110,"BCL2,BAX,MMP2,VEGFA,KDR"
GO:BP,regulation of signal transduction,GO:0009966,FALSE,0.000781086,3.107301099,3003,54,23,21110,"BCL2,MET,CDK4,PDCD4,CCND3,PTEN,SIRT1,NOTCH1,ADAM17,BCL2L2,PEA15,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,MAP3K14,PER1,KDR,IL1B,PPARA,KRAS"
GO:BP,regulation of binding,GO:0051098,FALSE,0.000782777,3.106361917,370,54,9,21110,"MET,GTF2B,E2F1,BAX,MMP9,KLF4,TGFB1,SIRT2,PPARA"
GO:BP,endothelial cell differentiation,GO:0045446,FALSE,0.000852212,3.069452339,112,54,6,21110,"MET,NOTCH1,VEGFA,FOXP3,KDR,IL1B"
GO:BP,negative regulation of protein serine/threonine kinase activity,GO:0071901,FALSE,0.000996443,3.00154763,115,54,6,21110,"PDCD4,PTEN,SIRT1,BMP7,CDKN2A,IL1B"
GO:BP,blood vessel endothelial cell migration,GO:0043534,FALSE,0.000996443,3.00154763,115,54,6,21110,"SIRT1,NOTCH1,ADAM17,VEGFA,KLF4,KDR"
GO:BP,macromolecule modification,GO:0043412,FALSE,0.001001152,2.999500076,3840,54,26,21110,"BCL2,MET,CDK4,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,BTG2,CCNG1,GTF2B,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,TGFB1,SIRT2,MAP3K14,PER1,FOXP3,KDR,IL1B,KRAS"
GO:BP,smooth muscle cell differentiation,GO:0051145,FALSE,0.001007189,2.996889081,61,54,5,21110,"PDCD4,SIRT1,NOTCH1,VEGFA,TGFB1"
GO:BP,growth,GO:0040007,FALSE,0.001015023,2.993523957,937,54,13,21110,"CDH1,BCL2,CDK4,RAB21,PTEN,SIRT1,NOTCH1,ADAM17,CDKN2A,VEGFA,STAT3,TGFB1,PPARA"
GO:BP,cellular response to oxidative stress,GO:0034599,FALSE,0.001049319,2.979092506,278,54,8,21110,"BCL2,MET,SIRT1,BMP7,MMP2,MMP9,SIRT2,STAU1"
GO:BP,gamete generation,GO:0007276,FALSE,0.001062456,2.973688858,783,54,12,21110,"BCL2,SIRT1,NOTCH1,BCL2L2,E2F1,XRN2,BAX,MMP2,TGFB1,SIRT2,EIF5A2,STAU1"
GO:BP,protein deacetylation,GO:0006476,FALSE,0.00110328,2.957314367,117,54,6,21110,"SIRT1,VEGFA,TGFB1,SIRT2,PER1,FOXP3"
GO:BP,negative regulation of cell cycle,GO:0045786,FALSE,0.001139737,2.943195528,387,54,9,21110,"BCL2,PTEN,SIRT1,BTG2,CCNG1,E2F1,BMP7,CDKN2A,KLF4"
GO:BP,glial cell development,GO:0021782,FALSE,0.001160118,2.935497842,118,54,6,21110,"PTEN,VIM,TGFB1,SIRT2,IL1B,KRAS"
GO:BP,axon development,GO:0061564,FALSE,0.001170384,2.931671704,509,54,10,21110,"CDH1,GRM7,BCL2,RAB21,PTEN,NOTCH1,BMP7,MMP2,VEGFA,KLF4"
GO:BP,regulation of cell cycle G1/S phase transition,GO:1902806,FALSE,0.001228506,2.910622792,193,54,7,21110,"BCL2,CCND3,PTEN,ADAM17,E2F1,CDKN2A,KLF4"
GO:BP,positive regulation of multicellular organismal process,GO:0051240,FALSE,0.001325669,2.877564791,1704,54,17,21110,"BCL2,RAB21,SIRT1,NOTCH1,ADAM17,E2F1,BMP7,CD34,VEGFA,STAT3,KLF4,CYBB,TGFB1,FOXP3,KDR,IL1B,KRAS"
GO:BP,regulation of DNA binding,GO:0051101,FALSE,0.001345217,2.871207772,121,54,6,21110,"GTF2B,E2F1,MMP9,KLF4,TGFB1,SIRT2"
GO:BP,inflammatory response,GO:0006954,FALSE,0.001387708,2.857701912,803,54,12,21110,"PDCD4,NOTCH1,MMP9,STAT3,KLF4,CYBB,CXCL10,TGFB1,PER1,FOXP3,IL1B,PPARA"
GO:BP,cellular catabolic process,GO:0044248,FALSE,0.001447375,2.839418827,1513,54,16,21110,"BCL2,MET,SIRT1,BTG2,E2F1,VIM,XRN2,BAX,HPRT1,CDKN2A,ELAVL4,STAT3,SIRT2,KDR,IL1B,PPARA"
GO:BP,positive regulation of gliogenesis,GO:0014015,FALSE,0.001498452,2.824357072,66,54,5,21110,"NOTCH1,E2F1,TGFB1,IL1B,KRAS"
GO:BP,regulation of muscle cell apoptotic process,GO:0010660,FALSE,0.001498452,2.824357072,66,54,5,21110,"PDCD4,E2F3,SIRT1,BMP7,CDKN2A"
GO:BP,cell division,GO:0051301,TRUE,0.001529021,2.815586514,661,54,11,21110,"CDK4,CCND3,CDC25A,CCNE1,NOTCH1,CCNG1,CDKN2A,VEGFA,TGFB1,SIRT2,IL1B"
GO:BP,neuron development,GO:0048666,FALSE,0.001531581,2.81485997,1144,54,14,21110,"CDH1,GRM7,BCL2,RAB21,PTEN,BTG2,NOTCH1,BMP7,VIM,HPRT1,MMP2,VEGFA,ELAVL4,KLF4"
GO:BP,female sex differentiation,GO:0046660,FALSE,0.001553856,2.808589362,124,54,6,21110,"BCL2,SIRT1,BAX,MMP2,VEGFA,KDR"
GO:BP,endothelial cell chemotaxis,GO:0035767,FALSE,0.001558235,2.807367062,28,54,4,21110,"MET,NOTCH1,VEGFA,KDR"
GO:BP,cell adhesion,GO:0007155,FALSE,0.001680072,2.774672051,1530,54,16,21110,"CDH1,BCL2,PTEN,NOTCH1,ADAM17,BMP7,CD34,CDKN2A,MMP2,VEGFA,KLF4,TGFB1,FOXP3,KDR,IL1B,PPARA"
GO:BP,gland morphogenesis,GO:0022612,FALSE,0.001788294,2.747561007,127,54,6,21110,"BCL2,NOTCH1,BMP7,BAX,MMP2,TGFB1"
GO:BP,muscle tissue development,GO:0060537,FALSE,0.00184248,2.734597175,410,54,9,21110,"BCL2,BTG2,NOTCH1,BMP7,VEGFA,TGFB1,SIRT2,PPARA,KRAS"
GO:BP,protein deacylation,GO:0035601,FALSE,0.001872586,2.727558314,128,54,6,21110,"SIRT1,VEGFA,TGFB1,SIRT2,PER1,FOXP3"
